 bmom =  33.258
 tmom =   0.000
 lepton  1
 ivec =  1
 cutv =   1.200
  nev =    3
 iy :    333522
 npoi = 13
    1  0.887  0.000
    2  0.887  0.000
    3  0.890  0.000
    4  0.892  0.000
    5  0.895  0.000
    6  0.899  0.000
    7  0.905  0.000
    8  0.910  0.001
    9  0.899  0.000
   10  0.883  0.000
   11  0.868  0.000
   12  0.854  0.000
   13  0.840  0.000
