 main 0.1553E+07  0.805  0.095  0.900  0.902  0.001
  t < t_min  or  t > t_max
 tmin=  -2.266 t =  -1.906 tmax=-1.90615
 main 0.1554E+07  0.805  0.092  0.898  0.901  0.001
 main 0.7316E+06  0.811  0.080  0.891  0.891  0.000
 main 0.7317E+06  0.812  0.081  0.893  0.892  0.001
 main 0.7314E+06  0.812  0.084  0.896  0.894  0.001
 main 0.7316E+06  0.810  0.082  0.892  0.893  0.001
 main 0.2304E+06  0.816  0.075  0.891  0.891  0.000
 main 0.2299E+06  0.812  0.072  0.884  0.887  0.002
 main 0.2291E+06  0.813  0.069  0.882  0.886  0.002
 main 0.2307E+06  0.818  0.075  0.893  0.888  0.002
 main 0.5102E+07  0.749  0.012  0.761  0.761  0.000
 main 0.5104E+07  0.751    NaN    NaN    NaN    NaN
 main 0.5103E+07  0.751  0.012  0.763    NaN    NaN
 main 0.5101E+07  0.751    NaN    NaN    NaN    NaN
 main 0.5161E+07  0.776  0.024  0.799  0.799  0.000
 main 0.5161E+07  0.777  0.023  0.800  0.800  0.000
 main 0.5162E+07  0.775  0.024  0.798  0.799  0.000
 main 0.5156E+07  0.777  0.024  0.800  0.799  0.000
 main 0.5243E+07  0.779    NaN    NaN    NaN  0.000
 main 0.5238E+07  0.779  0.030  0.809    NaN    NaN
 main 0.5242E+07  0.780  0.031  0.811    NaN    NaN
 main 0.5238E+07  0.781  0.031  0.811    NaN    NaN
 main 0.5360E+07  0.780  0.037  0.816  0.816  0.000
 main 0.5365E+07  0.780  0.036  0.816  0.816  0.000
 main 0.5361E+07  0.779  0.038  0.817  0.816  0.000
 main 0.5367E+07  0.778  0.038  0.817  0.817  0.000
 main 0.5645E+07  0.773  0.048  0.820  0.820  0.000
 main 0.5638E+07  0.773  0.049  0.822  0.821  0.001
 main 0.5643E+07  0.773  0.051  0.824  0.822  0.001
 main 0.5633E+07  0.776  0.048  0.823  0.822  0.001
  t < t_min  or  t > t_max
 tmin=  -1.019 t =  -0.928 tmax=-0.92782
 main 0.5690E+07  0.771  0.062  0.833  0.833  0.000
 main 0.5705E+07  0.770  0.064  0.834  0.833  0.000
 main 0.5690E+07  0.773  0.062  0.834  0.834  0.000
 main 0.5686E+07  0.772  0.061  0.833  0.833  0.000
 main 0.5220E+07  0.776  0.077  0.853  0.853  0.000
 main 0.5226E+07  0.775  0.073  0.848  0.850  0.002
 main 0.5212E+07  0.778  0.073  0.851  0.851  0.001
 main 0.5221E+07  0.776  0.073  0.849  0.850  0.001
 main 0.4047E+07  0.782  0.084  0.867  0.867  0.000
 main 0.4048E+07  0.782  0.082  0.863  0.865  0.001
 main 0.4042E+07  0.781  0.082  0.863  0.864  0.001
 main 0.4050E+07  0.781  0.080  0.861  0.864  0.001
 main 0.2346E+07  0.786  0.097  0.883  0.883  0.000
 main 0.2349E+07  0.785  0.092  0.877  0.880  0.002
 main 0.2355E+07  0.782  0.097  0.879  0.879  0.001
 main 0.2352E+07  0.783  0.095  0.878  0.879  0.001
 main 0.1030E+07  0.795  0.106  0.901  0.901  0.000
 main 0.1029E+07  0.795  0.103  0.898  0.899  0.001
 main 0.1028E+07  0.796  0.102  0.897  0.899  0.001
 main 0.1030E+07  0.794  0.106  0.900  0.899  0.001
 main 0.4575E+06  0.806  0.085  0.892  0.892  0.000
 main 0.4573E+06  0.806  0.088  0.894  0.893  0.001
 main 0.4567E+06  0.806  0.087  0.892  0.893  0.001
 main 0.4568E+06  0.804  0.086  0.890  0.892  0.001
 main 0.1326E+06  0.811  0.070  0.880  0.880  0.000
 main 0.1324E+06  0.812  0.074  0.886  0.883  0.002
 main 0.1320E+06  0.810  0.074  0.884  0.883  0.001
 main 0.1323E+06  0.812  0.076  0.888  0.885  0.001
 main 0.2397E+07  0.738  0.010  0.748  0.748  0.000
 main 0.2396E+07  0.736    NaN    NaN    NaN    NaN
 main 0.2396E+07  0.737  0.010  0.747    NaN    NaN
 main 0.2397E+07  0.737  0.010  0.747    NaN    NaN
 main 0.2289E+07  0.767  0.020  0.787  0.787  0.000
 main 0.2286E+07  0.767  0.019  0.786  0.787  0.000
 main 0.2289E+07  0.767  0.020  0.787  0.787  0.000
 main 0.2289E+07  0.766  0.020  0.786  0.786  0.000
 main 0.2256E+07  0.777  0.025  0.802  0.802  0.000
 main 0.2257E+07  0.775  0.027  0.801  0.802  0.000
 main 0.2258E+07  0.775  0.026  0.801  0.801  0.000
 main 0.2258E+07  0.775  0.026  0.801  0.801  0.000
 main 0.2234E+07  0.777  0.031  0.808  0.808  0.000
 main 0.2237E+07  0.777  0.032  0.809  0.808  0.000
 main 0.2238E+07  0.778  0.031  0.809  0.809  0.000
 main 0.2235E+07  0.778    NaN    NaN    NaN    NaN
 main 0.2229E+07  0.778  0.041  0.819  0.819  0.000
 main 0.2233E+07  0.777  0.042  0.819  0.819  0.000
 main 0.2230E+07  0.777  0.041  0.819  0.819  0.000
 main 0.2230E+07  0.777  0.041  0.818  0.819  0.000
 main 0.2258E+07  0.775  0.053  0.828  0.828  0.000
 main 0.2259E+07  0.775  0.052  0.827  0.827  0.000
 main 0.2262E+07  0.772  0.052  0.823  0.826  0.001
 main 0.2258E+07  0.774  0.051  0.825  0.826  0.001
 main 0.2234E+07  0.772  0.062  0.834  0.834  0.000
 main 0.2235E+07  0.771  0.066  0.837  0.836  0.001
 main 0.2242E+07  0.769  0.064  0.833  0.835  0.001
 main 0.2235E+07  0.772  0.061  0.833  0.834  0.001
 main 0.1931E+07  0.777  0.076  0.853  0.853  0.000
 main 0.1936E+07  0.774  0.077  0.852  0.852  0.000
 main 0.1936E+07  0.774  0.079  0.853  0.853  0.000
 main 0.1934E+07  0.774  0.077  0.851  0.852  0.000
 main 0.1259E+07  0.779  0.090  0.869  0.869  0.000
 main 0.1258E+07  0.781  0.084  0.866  0.867  0.001
 main 0.1255E+07  0.782  0.090  0.873  0.869  0.002
 main 0.1260E+07  0.777  0.089  0.867  0.869  0.001
