  0.801  0.001 0.2625E+06  215.9     0.2034E+06  163.6      6877.      126.2    
  0.808  0.001 0.2908E+06  229.2     0.2259E+06  170.6      9046.      182.6    
  0.809  0.001 0.2912E+06  229.5     0.2263E+06  170.9      9271.      174.4    
  0.809  0.001 0.2911E+06  229.8     0.2265E+06  170.9      8906.      146.7    
    NaN    NaN 0.2908E+06  229.3     0.2264E+06  170.9            NaN        NaN
  0.819  0.001 0.6469E+06  524.8     0.5032E+06  386.9     0.2673E+05  635.4    
  0.819  0.001 0.6476E+06  526.3     0.5031E+06  385.9     0.2717E+05  592.3    
  0.819  0.001 0.6471E+06  525.3     0.5029E+06  386.9     0.2685E+05  556.9    
  0.818  0.001 0.6472E+06  524.8     0.5030E+06  386.9     0.2637E+05  484.9    
  0.828  0.002 0.3519E+06  365.3     0.2726E+06  256.6     0.1861E+05  451.1    
  0.827  0.002 0.3519E+06  366.1     0.2729E+06  257.3     0.1824E+05  362.4    
  0.823  0.002 0.3526E+06  366.1     0.2720E+06  256.5     0.1830E+05  407.7    
  0.825  0.002 0.3519E+06  365.4     0.2723E+06  256.7     0.1798E+05  383.9    
  0.834  0.002 0.7275E+06  843.8     0.5614E+06  601.5     0.4536E+05  1191.    
  0.837  0.002 0.7281E+06  846.2     0.5617E+06  601.3     0.4793E+05  1167.    
  0.833  0.002 0.7304E+06  849.6     0.5616E+06  602.5     0.4676E+05  1279.    
  0.833  0.002 0.7281E+06  844.9     0.5617E+06  602.8     0.4463E+05  797.5    
  0.853  0.002 0.9827E+06  1251.     0.7631E+06  909.9     0.7496E+05  1701.    
  0.852  0.003 0.9851E+06  1255.     0.7627E+06  910.0     0.7627E+05  1864.    
  0.853  0.003 0.9848E+06  1252.     0.7625E+06  908.9     0.7802E+05  2019.    
  0.851  0.003 0.9842E+06  1251.     0.7622E+06  909.0     0.7558E+05  1939.    
  0.869  0.003 0.1079E+07  1520.     0.8405E+06  1105.     0.9702E+05  2621.    
  0.866  0.003 0.1078E+07  1518.     0.8423E+06  1108.     0.9090E+05  2219.    
  0.873  0.004 0.1076E+07  1513.     0.8414E+06  1107.     0.9716E+05  2819.    
  0.867  0.003 0.1080E+07  1519.     0.8394E+06  1104.     0.9648E+05  2403.    
  0.886  0.003 0.4223E+06  491.5     0.3307E+06  354.3     0.4335E+05  1019.    
  0.883  0.003 0.4220E+06  490.9     0.3299E+06  353.6     0.4245E+05  1058.    
  0.881  0.003 0.4231E+06  494.0     0.3305E+06  354.7     0.4236E+05  974.4    
  0.885  0.003 0.4222E+06  491.4     0.3308E+06  355.4     0.4265E+05  955.0    
  0.891  0.003 0.2380E+06  224.3     0.1889E+06  168.0     0.2326E+05  483.0    
  0.890  0.003 0.2382E+06  225.1     0.1888E+06  167.4     0.2327E+05  445.9    
  0.890  0.003 0.2378E+06  224.6     0.1890E+06  167.7     0.2275E+05  507.5    
  0.894  0.003 0.2378E+06  224.7     0.1891E+06  168.0     0.2351E+05  523.3    
  0.884  0.003 0.1184E+06  210.6     0.9571E+05  170.2      8961.      212.7    
  0.882  0.003 0.1189E+06  212.7     0.9563E+05  167.8      9203.      258.0    
  0.879  0.002 0.1186E+06  210.9     0.9549E+05  168.2      8748.      181.7    
  0.875  0.002 0.1189E+06  212.6     0.9526E+05  167.9      8749.      182.5    
  0.772  0.002 0.4695E+06  1186.     0.3538E+06  929.6      8385.      403.9    
  0.768  0.002 0.4717E+06  1189.     0.3537E+06  926.4      8786.      398.1    
  0.769  0.002 0.4697E+06  1185.     0.3534E+06  927.7      7818.      328.7    
  0.769  0.002 0.4712E+06  1189.     0.3542E+06  929.9      8307.      424.0    
  0.799  0.002 0.1848E+06  367.8     0.1425E+06  281.8      5181.      163.9    
  0.798  0.002 0.1853E+06  367.8     0.1425E+06  282.1      5368.      170.1    
  0.799  0.002 0.1852E+06  367.3     0.1427E+06  282.2      5248.      155.7    
  0.795  0.002 0.1855E+06  368.6     0.1424E+06  281.7      5017.      137.1    
  0.808  0.002 0.2012E+06  381.5     0.1558E+06  291.2      6718.      214.9    
  0.806  0.002 0.2012E+06  382.1     0.1556E+06  290.3      6505.      169.8    
