  0.896  0.002 0.4896E-06 0.6310E-09 0.4064E-06 0.5249E-09 0.3213E-07 0.6834E-09
  0.896  0.002 0.1844E-06 0.2346E-09 0.1528E-06 0.1949E-09 0.1244E-07 0.2886E-09
  0.898  0.003 0.1846E-06 0.2350E-09 0.1529E-06 0.1952E-09 0.1282E-07 0.3144E-09
  0.899  0.002 0.1845E-06 0.2349E-09 0.1533E-06 0.1954E-09 0.1256E-07 0.2500E-09
  0.899  0.002 0.1844E-06 0.2349E-09 0.1529E-06 0.1950E-09 0.1281E-07 0.3054E-09
  0.906  0.003 0.4180E-07 0.5115E-10 0.3452E-07 0.4241E-10 0.3350E-08 0.8708E-10
  0.904  0.003 0.4160E-07 0.5083E-10 0.3451E-07 0.4238E-10 0.3106E-08 0.7139E-10
  0.908  0.003 0.4168E-07 0.5110E-10 0.3462E-07 0.4251E-10 0.3231E-08 0.7565E-10
  0.909  0.003 0.4169E-07 0.5099E-10 0.3461E-07 0.4252E-10 0.3304E-08 0.9186E-10
  0.928  0.004 0.3195E-08 0.3597E-11 0.2645E-08 0.2995E-11 0.3209E-09 0.8969E-11
  0.920  0.003 0.3199E-08 0.3603E-11 0.2642E-08 0.2992E-11 0.3026E-09 0.7133E-11
  0.926  0.004 0.3194E-08 0.3593E-11 0.2639E-08 0.2988E-11 0.3185E-09 0.8188E-11
  0.924  0.004 0.3199E-08 0.3599E-11 0.2642E-08 0.2991E-11 0.3125E-09 0.7961E-11
  0.938  0.004 0.6220E-09 0.7117E-12 0.5127E-09 0.5886E-12 0.7071E-10 0.1686E-11
  0.944  0.004 0.6215E-09 0.7107E-12 0.5131E-09 0.5893E-12 0.7326E-10 0.1760E-11
  0.943  0.005 0.6222E-09 0.7111E-12 0.5125E-09 0.5891E-12 0.7426E-10 0.2078E-11
  0.939  0.004 0.6231E-09 0.7120E-12 0.5129E-09 0.5890E-12 0.7203E-10 0.1692E-11
  0.960  0.005 0.8090E-10 0.1150E-12 0.6587E-10 0.9317E-13 0.1181E-10 0.2578E-12
  0.967  0.006 0.8079E-10 0.1149E-12 0.6589E-10 0.9329E-13 0.1220E-10 0.3382E-12
  0.978  0.008 0.8073E-10 0.1148E-12 0.6604E-10 0.9323E-13 0.1292E-10 0.4639E-12
  0.968  0.006 0.8071E-10 0.1147E-12 0.6599E-10 0.9298E-13 0.1210E-10 0.3301E-12
  0.760  0.002 0.5135E-05 0.1487E-07 0.3825E-05 0.1108E-07 0.7713E-07 0.4572E-08
    NaN    NaN 0.5131E-05 0.1485E-07 0.3816E-05 0.1106E-07        NaN        NaN
  0.757  0.003 0.5145E-05 0.1490E-07 0.3812E-05 0.1105E-07 0.8404E-07 0.6649E-08
  0.755  0.002 0.5163E-05 0.1495E-07 0.3825E-05 0.1107E-07 0.7210E-07 0.3930E-08
  0.855  0.003 0.7753E-06 0.1592E-08 0.6316E-06 0.1317E-08 0.3152E-07 0.1531E-08
  0.855  0.003 0.7762E-06 0.1593E-08 0.6319E-06 0.1318E-08 0.3154E-07 0.1711E-08
  0.853  0.003 0.7756E-06 0.1594E-08 0.6315E-06 0.1315E-08 0.3045E-07 0.1289E-08
  0.854  0.003 0.7741E-06 0.1592E-08 0.6311E-06 0.1320E-08 0.2995E-07 0.1230E-08
  0.870  0.003 0.4006E-06 0.8171E-09 0.3304E-06 0.6786E-09 0.1801E-07 0.7206E-09
  0.866  0.003 0.4009E-06 0.8193E-09 0.3293E-06 0.6768E-09 0.1799E-07 0.7387E-09
  0.865  0.003 0.4006E-06 0.8175E-09 0.3286E-06 0.6765E-09 0.1798E-07 0.7731E-09
  0.871  0.003 0.4006E-06 0.8164E-09 0.3305E-06 0.6799E-09 0.1821E-07 0.7254E-09
  0.873  0.003 0.2074E-06 0.4236E-09 0.1711E-06 0.3509E-09 0.1006E-07 0.4727E-09
  0.870  0.003 0.2072E-06 0.4231E-09 0.1708E-06 0.3507E-09 0.9474E-08 0.3759E-09
  0.866  0.003 0.2071E-06 0.4231E-09 0.1706E-06 0.3507E-09 0.8762E-08 0.3906E-09
    NaN    NaN 0.2073E-06 0.4233E-09 0.1710E-06 0.3508E-09        NaN        NaN
  0.872  0.003 0.1641E-06 0.3389E-09 0.1359E-06 0.2815E-09 0.7222E-08 0.2739E-09
  0.873  0.003 0.1648E-06 0.3410E-09 0.1366E-06 0.2826E-09 0.7290E-08 0.2986E-09
  0.871  0.003 0.1644E-06 0.3393E-09 0.1362E-06 0.2821E-09 0.7091E-08 0.2654E-09
  0.874  0.003 0.1643E-06 0.3395E-09 0.1360E-06 0.2819E-09 0.7526E-08 0.3321E-09
  0.872  0.004 0.3017E-07 0.6257E-10 0.2493E-07 0.5187E-10 0.1373E-08 0.8474E-10
  0.875  0.004 0.3009E-07 0.6238E-10 0.2483E-07 0.5165E-10 0.1488E-08 0.7438E-10
  0.876  0.003 0.3003E-07 0.6228E-10 0.2493E-07 0.5179E-10 0.1355E-08 0.6045E-10
  0.873  0.003 0.3009E-07 0.6243E-10 0.2491E-07 0.5179E-10 0.1347E-08 0.5390E-10
  0.867  0.003 0.2499E-07 0.5232E-10 0.2058E-07 0.4315E-10 0.1091E-08 0.5203E-10
  0.875  0.003 0.2482E-07 0.5204E-10 0.2062E-07 0.4326E-10 0.1096E-08 0.4728E-10
  0.874  0.003 0.2478E-07 0.5205E-10 0.2057E-07 0.4310E-10 0.1090E-08 0.5106E-10
  0.875  0.003 0.2487E-07 0.5211E-10 0.2065E-07 0.4321E-10 0.1097E-08 0.5456E-10
  0.863  0.003 0.8925E-08 0.1884E-10 0.7356E-08 0.1556E-10 0.3463E-09 0.1282E-10
  0.869  0.003 0.8916E-08 0.1887E-10 0.7365E-08 0.1558E-10 0.3782E-09 0.1728E-10
  0.876  0.003 0.8873E-08 0.1877E-10 0.7381E-08 0.1564E-10 0.3905E-09 0.1837E-10
  0.878  0.004 0.8859E-08 0.1869E-10 0.7376E-08 0.1558E-10 0.3977E-09 0.2098E-10
  0.879  0.005 0.1827E-08 0.3870E-11 0.1522E-08 0.3230E-11 0.8449E-10 0.6870E-11
  0.875  0.003 0.1826E-08 0.3874E-11 0.1516E-08 0.3222E-11 0.8077E-10 0.3834E-11
  0.874  0.004 0.1831E-08 0.3883E-11 0.1515E-08 0.3221E-11 0.8518E-10 0.4816E-11
  0.877  0.004 0.1820E-08 0.3861E-11 0.1517E-08 0.3222E-11 0.7909E-10 0.4354E-11
  0.889  0.005 0.1176E-09 0.2391E-12 0.9781E-10 0.1990E-12 0.6730E-11 0.3703E-12
  0.884  0.004 0.1180E-09 0.2404E-12 0.9773E-10 0.1988E-12 0.6621E-11 0.2985E-12
  0.891  0.005 0.1178E-09 0.2391E-12 0.9774E-10 0.1990E-12 0.7117E-11 0.4234E-12
  0.883  0.004 0.1177E-09 0.2395E-12 0.9759E-10 0.1984E-12 0.6282E-11 0.3018E-12
  0.900  0.005 0.1914E-10 0.3720E-13 0.1595E-10 0.3104E-13 0.1269E-11 0.6377E-13
  0.897  0.004 0.1914E-10 0.3720E-13 0.1596E-10 0.3102E-13 0.1201E-11 0.5151E-13
  0.903  0.005 0.1914E-10 0.3721E-13 0.1593E-10 0.3096E-13 0.1351E-11 0.7357E-13
  0.903  0.005 0.1918E-10 0.3723E-13 0.1597E-10 0.3103E-13 0.1341E-11 0.6204E-13
  0.919  0.007 0.2232E-11 0.4396E-14 0.1853E-11 0.3662E-14 0.1986E-12 0.1161E-13
  0.914  0.005 0.2233E-11 0.4404E-14 0.1850E-11 0.3651E-14 0.1916E-12 0.7069E-14
  0.906  0.004 0.2239E-11 0.4412E-14 0.1844E-11 0.3645E-14 0.1836E-12 0.6722E-14
