 main 0.3938E+06  0.627  0.245  0.872  3.011  0.881
 main 0.3443E+06  0.652  0.830  1.483  2.629  0.739
 main 0.1728E+06  0.547  0.055  0.602  0.602  0.000
 main 0.1950E+06  0.566  0.429  0.995  0.798  0.139
 main 0.1456E+06  2.284  2.516  4.800  2.132  1.093
 main 0.3115E+06  0.303  0.159  0.462  1.715  0.896
 main 0.5463E+05  0.487  0.263  0.750  0.750  0.000
 main 0.2075E+06  0.105  0.113  0.217  0.484  0.188
 main 0.6137E+05  1.574  1.012  2.585  1.184  0.586
 main 0.5685E+05  0.490  1.127  1.618  1.293  0.449
