  7.559  0.083  2.637     0.1910E-02  2.633     0.1907E-02  17.30     0.2871E-01
  7.543  0.083  2.637     0.1911E-02  2.633     0.1908E-02  17.26     0.2865E-01
  7.552  0.083  2.635     0.1912E-02  2.636     0.1909E-02  17.26     0.2867E-01
  7.551  0.083  2.637     0.1911E-02  2.635     0.1910E-02  17.27     0.2870E-01
  9.589  0.058  1.149     0.3781E-03  1.149     0.3776E-03  9.869     0.6940E-02
  9.580  0.058  1.150     0.3775E-03  1.150     0.3774E-03  9.868     0.6938E-02
  9.586  0.058  1.150     0.3773E-03  1.150     0.3773E-03  9.870     0.6946E-02
  9.602  0.058  1.149     0.3786E-03  1.151     0.3763E-03  9.879     0.6931E-02
  9.869  0.053  1.205     0.2986E-03  1.205     0.2997E-03  10.69     0.6407E-02
  9.873  0.053  1.205     0.2994E-03  1.205     0.2992E-03  10.69     0.6406E-02
  9.866  0.053  1.205     0.2996E-03  1.205     0.2993E-03  10.69     0.6406E-02
  9.875  0.053  1.205     0.2995E-03  1.205     0.2993E-03  10.69     0.6413E-02
 10.044  0.049  1.237     0.2391E-03  1.237     0.2389E-03  11.19     0.5988E-02
 10.039  0.049  1.237     0.2389E-03  1.237     0.2388E-03  11.18     0.5996E-02
 10.040  0.049  1.237     0.2391E-03  1.236     0.2395E-03  11.18     0.5993E-02
 10.037  0.049  1.237     0.2396E-03  1.237     0.2390E-03  11.18     0.5985E-02
 10.214  0.054  2.507     0.6972E-03  2.508     0.6972E-03  23.10     0.1319E-01
 10.206  0.054  2.508     0.6969E-03  2.508     0.6977E-03  23.09     0.1319E-01
 10.207  0.054  2.508     0.6976E-03  2.509     0.6977E-03  23.09     0.1316E-01
 10.213  0.054  2.507     0.6971E-03  2.509     0.6973E-03  23.09     0.1318E-01
 10.331  0.046  1.251     0.2049E-03  1.251     0.2051E-03  11.68     0.5530E-02
 10.330  0.046  1.252     0.2054E-03  1.252     0.2048E-03  11.68     0.5530E-02
 10.333  0.046  1.252     0.2051E-03  1.251     0.2055E-03  11.68     0.5531E-02
 10.331  0.046  1.251     0.2055E-03  1.251     0.2051E-03  11.67     0.5531E-02
